id,texto,classe
80,congressista é flagrado comendo cera de ouvido na câmara dos eua. cena aconteceu durante sessão do comitê judiciário da câmara. representante cutucou orelha durante transmissão ao vivo.,surpresa
1957,"petrobras afirma que perfuração de poços do pré-sal tem 87% de sucesso: nota foi divulgada em resposta a reportagem do jornal valor. estatal diz que, na bacia de santos, taxa de êxito foi de 100%.",alegria
1233,eua capturam suspeito de guardar explosivos em san francisco. polícia perseguiu homem depois de descobrir explosivos e carta suicida. ryan kelly chamberlain tem 42 anos e é consultor de política e comunicação.,desgosto
1932,moradores usam para-choque para sinalizar buraco provocado por chuva. mato alto dificulta a visualização da cratera e aumenta a insegurança de pedestres e motoristas em rua que serve de rota alternativa ao trânsito da avenida presidente kennedy,neutro
1382,governistas faltam e instalação da cpi da petrobras é adiada: aliados insistem em retomar relatoria da comissão das ongs álvaro dias (psdb-pr) diz que governo tem o que esconder.,neutro
1716,"motorista de ônibus escolar é suspeito de estuprar estudante. caso ocorreu em bom jesus dos perdões, na região bragantina. homem teria parado veículo e pedido para menina tirar a roupa.",raiva
1316,serpentes enviadas pelos correios são flagradas em aeroporto de mt. três cobras estavam em caixa de correspondência e uma morreu.,medo
925,"panamenhos vão às urnas para eleger novo presidente: empresário ricardo martinelli, da oposição, é o favorito; país enfrenta a crise com queda de receita pelo uso do canal.",neutro
1921,"conselho de ética já tem 11 pedidos de investigação contra sarney: senadores do psdb e do pdt já fizeram novas denúncias ao conselho. parado devido ao recesso, órgão só deve se reunir no próximo dia 5.",neutro
1915,"sobem para 28 os casos suspeitos da nova gripe, diz ministério da saúde: pacientes com suspeita estão distribuídos entre 10 estados e no df. nenhum caso da doença foi confirmado até o momento no país.",medo
705,"felizes, girafas zagallo e beija-céu comemoram 1 ano de casamento: festa acontece no sábado (16) no zoológico do rio. bolo será de cenoura recheado com jiló, abóbora, ração e banana.",alegria
887,"dia do trabalho é marcado por protestos pelo mundo: na alemanha e turquia, houve confrontos com a polícia. no méxico, sindicatos tiveram que suspender ações por conta da doença.",tristeza
249,"terremoto de 6,4 graus atinge sul do méxico. o epicentro do terremoto foi registrado a 169 quilômetros ao sul da capital do país.",medo
1476,"lula e presidente do chile, michelle bachelet, firmam acordos em sp: acordo prevê cooperação entre receita e serviço aduaneiro do chile. lula e michelle bachelet participam de encontro empresarial na fiesp.",neutro
794,"definição sobre cargos na cpi deve ficar para a semana que vem: ‘nós temos prazo, não precisamos ter pressa’, disse aloizio mercadante. ele se reuniu com lula, a senadora ideli salvatti e o ministro josé múcio.",neutro
329,finalistas ao melhor emprego do mundo passam por processo seletivo: emprego é em ilha paradisíaca na austrália. dezesseis pessoas chegaram à etapa final.,neutro
747,"lucro da telefónica cai 6% no trimestre: queda ocorreu apesar dos progressos registrados na américa latina. lucro líquido ficou em us$ 2,715 bilhões no período.",neutro
226,"sequestrador dos eua deixava vítima sem comida e a espancava para forçar aborto. segundo relatos, ariel castro também celebrava o aniversário de sequestro das três mulheres",raiva
626,moradores da barra estão apreensivos com onda de assaltos. os assaltos a estabelecimentos comerciais na barra têm deixado moradores e comerciantes locais apreensivos.,medo
1747,"cafeína pode não ser a responsável pelo efeito despertador do café: impressão de que substância ajuda pode estar ligada a simples vício nela. quando comparada com placebo, cafeína pouco alterou o organismo.",surpresa
1198,"tempestade faz teto de estádio desabar nos estados unidos: estrutura não aguentou ventos de até 100 km/h. doze pessoas ficaram feridas, mas sem gravidade.",tristeza
559,"tensão em boston: polícia cerca quarteirões em busca de terrorista. nas outras regiões da cidade, ruas vazias: pessoas ficam em casa para evitar correr risco",medo
583,grêmio empata sem gols com newell´s e segue na ponta. partida realizada em porto alegre fez com que time gaúcho alcançasse os sete pontos contra quatro do adversário,alegria
401,"animais soltos em rodovias aumentam riscos de acidentes. prf afirma ter projeto em parceria com aged para encaminhar os animais. na última quinta-feira, um acidente provocou a morte de duas pessoas.",medo
849,vídeo de tubarão atacando bote supera 3 milhões de acessos na web. turistas alemães levaram susto quando predador atacou o bote. organizador acredita que tubarão tenha confundido bote com baleia morta.,medo
1711,franceses protestam contra medidas tomadas pelo governo contra crise: oito principais sindicatos franceses entram em quinto dia de ação. manifestantes vão as ruas em nantes.,neutro
1863,cidade gaúcha adia volta às aulas em escolas municipais: férias escolares em uruguaiana terminam em 13 de agosto. prefeito proibiu reuniões em locais públicos e privados.,medo
1071,"vídeo mostra abordagem policial em que rapaz morre em beberibe, no ce. caída no chão, vítima é chutada. segundo testemunhas, a vítima estava sobre efeito de drogas.",tristeza
903,"belga pede fim de casamento após descobrir que esposa era homem. um belga de 64 anos pediu a anulação de seu casamento depois de descobrir que sua mulher, uma indonésia de 48 anos, com quem está casado há 19 anos, tinha nascido homem e havia passado por uma cirurgia de mudança de sexo.",surpresa
1937,pm apreende 39 caça-níqueis em pernambuco: máquinas estavam em local que funcionava como casa de jogos. dois gerentes do estabelecimento foram detidos.,desgosto
81,"marinha francesa captura 11 piratas na costa da somália: eles estavam em duas lanchas, armados com fuzis e um lança-foguetes. piratas confundiram a fragata francesa com um navio mercante.",surpresa
275,"ônibus são atacados na zona leste da capital paulista. cinco ônibus foram atacados no início da madrugada de hoje (5) no jardim robru, zona leste da capital paulista.",medo
1394,idosa cai e desmaia em cova coberta por mato no cemitério de porto velho. familiares relataram que não viram o buraco por causa do matagal no local. semusb diz que cemitério santo antônio deve ser limpo a partir de quarta.,medo
855,"choque entre manifestantes no leste da ucrânia deixa ao menos um morto. confrontos ocorreram na praça lênin, em donetsk. rapaz de 22 anos morreu com ferimento de arma branca.",tristeza
1478,"mãe e filha são baleadas enquanto vendiam acarajé na bahia: segundo a polícia, as duas foram vítimas de bala perdida em lauro gomes. elas estão internadas em observação em hospital da cidade.",tristeza
221,"g8 perdeu representatividade para países emergentes, diz amorim: não sei como ele vai ser enterrado, mas o g8 morreu, disse chanceler. celso amorim participou de debate com pascal lamy, da omc, em paris.",desgosto
471,"agente é feito refém na penitenciária central do estado. ao todo, 15 presos renderam o profissional por volta das 12h30 deta sexta-feira. detentos pedem a transferência para outra unidade do complexo penitenciário",medo
1273,"câmera flagra ladrão dentro de loja de roupas em mg: perfumaria, que fica ao lado, também foi invadida. ele está sendo procurado pela polícia.",medo
1148,"idosa engole anel de diamante de us$ 5 mil ao beber champanhe.americana se distraiu e engoliu anel, que foi recuperado mais tarde.",surpresa
1534,americana leva filha de 5 anos a câmara de bronzeamento. enfermeira da escola descobriu caso após ver queimaduras em anne.,raiva
1760,comércio na cidade do méxico perde r$ 240 milhões por dia com a gripe: fechamento de cinco dias ameaça micro e pequenas empresas; governo diz que saúde é o mais importante.,tristeza
204,vai a 94 total de palestinos mortos por ataque de israel. aviões de israel atacaram áreas populosas da faixa de gaza nesta segunda-feira e levaram o número de palestinos mortos a 94.,tristeza
88,bid dará empréstimo de us$ 3 bilhões ao méxico por gripe e crise: os empréstimos para 2009 são quase triplo do valor oferecido em 2008. objetivo é amenizar os impactos da gripe e da crise econômica.,neutro
968,"homem é assaltado e mantido refém dentro do carro em belo horizonte. um homem de 53 anos foi assaltado e mantido refém dentro do próprio carro, na noite dessa quinta-feira, no bairro sion, centro-sul de belo horizonte.",medo
641,ladrão devolve crucifixo roubado após sua foto virar sensação na web. artefato está guardado até que novas medidas de segurança sejam implementadas em igreja de londres,surpresa
1712,recém-casados passam lua de mel na cadeia após confusão em hotel. casal discutiu com funcionários durante check-in em hotel na inglaterra. polícia de manchester disse que dupla ficou detida em celas separadas.,surpresa
594,competição de salto em distância para sapos reúne dezenas na croácia. evento é realizado desde 1975 na cidade de lokve. frognight reuniu 37 participantes este ano.,surpresa
591,laboratório confirma que botulismo matou menina de 6 anos em al: lacen divulgou resultado positivo de testes na manhã desta terça-feira. uma criança e dois adolescentes continuam internados na uti.,tristeza
1741,"homens dedicam mais tempo a filhos parecidos com eles, diz estudo: pesquisa francesa foi feita com populações tradicionais do senegal. semelhança pode ser detectada até no cheiro das crianças.",surpresa
1511,morte de mulher após cirurgia levanta suspeita de negligência em franca. caseira de 51 anos morreu após complicações de uma cirurgia de vesícula. polícia civil e cremesp investigam o caso na santa casa da cidade.,tristeza
138,reino unido registra primeira morte pela gripe h1n1: paciente que tinha a doença morreu na escócia. organização mundial de saúde entende que já há pandemia.,tristeza
1816,defesa de mohammed pede condenação com pena branda para crime brutal: advogado george hidasi alega que réu é semi-imputável por psicopatia. ele disse que tem vontade de estrangular o cliente pelo crime cometido.,desgosto
1721,"ministro diz que rússia não tem planos de invadir sudeste da ucrânia. ministro russo disse que se kosovo era caso especial, crimeia devia ser. obama diz que ainda espera solução diplomática para crise.",neutro
305,"empresa de parques temáticos six flags pede proteção contra falência: a empresa opera parques de diversão nos eua, canadá e méxico. segundo diretor, administração atual herdou dívida de us$ 2,4 bilhões.",neutro
541,"morre mais uma gestante vítima de nova gripe no rio, diz médica: grávida de 6 meses morreu nesta quinta (30), no hospital rocha faria. segundo secretaria de saúde, óbito ainda não consta no sinan.",tristeza
410,"acidente deixa 2 mortos e 51 feridos no texas. o desastre ocorreu no feriado de ação de graças, quando milhões de norte-americanos pegam as estradas e viajam.",tristeza
1448,"taxa geral de inadimplência sobe em junho e bate recorde: inadimplência geral passou de 5,5% em maio para 5,7% em junho, diz bc. para pessoa física, inadimplência fica em 8,6% - a maior desde 2000.",neutro
1302,"conflito na síria matou pelo menos 162 mil, diz grupo de monitoramento. segundo ong, mortes foram maiores no lado do governo. de acordo com levantamento, pelo menos 54 mil civis morreram.",tristeza
1413,"turismo de santa catarina superou tragédia, diz secretário: há seis meses, chuvas e desmoronamentos mataram mais de 120 pessoas. turismo representa 12,5% do pib do estado.",alegria
1690,"vice josé alencar faz exames médicos em são paulo: vice-presidente faz tratamento contra um câncer. ele está usando novo medicamento, em fase de pesquisa.",neutro
1805,"dona de casa diz ter achado sapo no molho de tomate. uma moradora de franca, no interior paulista, teve uma surpresa desagradável ao preparar uma macarronada para a família. quando despejou o molho na panela, assim que esquentou ele começou a espirrar para todo lado. ao verificar o que acontecia, se deparou com um objeto estranho em seu interior. assustada, a mulher e a família perderam até a fome devido à aparência repugnante daquilo que estava no meio do molho.",surpresa
908,bicho-da-seda tem gosto limitado na alimentação: cientistas esperavam que eles gostassem de mistura de substâncias. estudo mostrou que é justamente o contrário.,neutro
1256,"líder norte-coreano é muito egoísta para começar uma guerra, dizem desertores: regime de pyongyang levou milhares a fugirem para a coreia do sul. refugiados dizem temer pela segurança de seus familiares.",medo
16,"moradores do pi ficam isolados após rompimento de barragem: governo usa helicópteros e embarcações para resgatar famílias. por medida de segurança, fornecimento de energia foi interrompido.",medo
1493,"acidentes com motos matam 10 mil em um ano, diz pesquisa: nos últimos dez anos, o número de mortes aumentou 1.000%. em 14 estados, óbitos de motociclistas superaram os de pedestres.",tristeza
1833,homem leva ovelhas carneadas em açougue sobre rodas no níger. motorista transportou carcaças em moto na capital agadez. cena foi registrada pelo fotógrafo joe penney.,surpresa
1471,cientistas procuram voluntárias para comer chocolate belga todos os dias: pesquisa inglesa quer verificar ação benéfica da iguaria sobre o coração. mulheres precisam ter passado pela menopausa e ter diabete tipo 2.,alegria
1100,"pessoas produzem anticorpos naturais contra mal de alzheimer, diz estudo: pesquisa identificou prevenção do próprio organismo contra doença. se for possível estimular mecanismo, casos de demência podem diminuir.",surpresa
218,ex-secretário estadual é preso em operação da polícia federal em mt. polícia federal fez buscas no apartamento do governador silval barbosa. mandado de prisão também foi expedido contra deputado josé riva.,neutro
1492,americano encontra limão gigante em jardim na califórnia. maçã usada para comparação ficou pequena perto da fruta. usuários suspeitam que seja espécie de limão de ponderosa.,surpresa
1620,britânica que perdeu custódia de 13 filhos está grávida: assistentes sociais da grã-bretanha dizem que theresa winters é negligente.,surpresa
751,"explosão de micro-ônibus deixa 7 mortos em nairóbi. a explosão de um miniônibus em uma região predominantemente somali na capital do quênia matou sete pessoas e feriu outras 29 neste domingo, informou a polícia e a cruz vermelha.",tristeza
777,"não há vencedores nem vencidos, diz lugo sobre acordo com o brasil: valor pago ao paraguai por energia de itaipu subiu para us$ 360 milhões. país vende energia da usina ao brasil, pois só consome fração de sua cota.",neutro
693,"três morrem em deslizamento de terra em salvador: segundo a defesa civil, três imóveis desabaram. chuva ainda provocou queda de árvore; veículos foram atingidos.",tristeza
853,lula pede que ministros apresentem marco regulatório para pré-sal: solenidade no rio marcou início de operação na camada pré-sal. lula recebeu pequeno barril de petróleo extraído hoje do campo de tupi.,neutro
31,cientistas criam técnica que permite enxergar o que há dentro do cérebro. método utiliza processos químicos e torna cérebro transparente.,surpresa
1163,"idosa leva susto ao achar cobra enrolada sobre o assento da privada. incidente ocorreu em paisley, na escócia. cobra teria entrado no banheiro através de buraco na parede.",surpresa
41,professora diz ter medo de dar aula após ameaça de aluna em ribeirão. docente alega que adolescente quer agredi-la dentro de escola estadual.,medo
1295,amigos de brasileiro sumido na áfrica buscam doações na internet: eles tentam arrecadar fundos para ajudar nas buscas pelo economista. blog “ajude gabriel buchmann” já atraiu mais de 200 membros.,alegria
1568,mediador acusa damasco de atrasar negociações de genebra. lakhdar brahimi disse que governo da síria empregou manobras dilatórias. ele ressaltou que possível reeleição de assad complicaria paz.,neutro
799,70% do conselho de ética é suspeito de irregularidades: levantamento de jornal mostra 21 ligados a escândalos recentes. senadores decidirão sobre abertura de processo de cassação de sarney.,desgosto
981,"urso é flagrado descansando em rede de casa nos eua. cena ocorreu em daytona beach, no estado da flórida. animal usou a rede por 15 minutos até se assustar e fugir.",surpresa
225,"sem mercado no país, calçadista do rs vai para china: gaúcho comanda 180 funcionários em produção de 4 milhões de pares. cidade no sul da china concentra a maior comunidade de brasileiros.",neutro
1209,"americano diz ter fisgado dente de mamute durante pescaria. caso ocorreu em rye, no estado de new hampshire. ele achou o dente enquanto pescava vieiras (espécie de molusco).",neutro
992,turquia descarta terrorismo em ataque em casamento: tiros em casamento deixaram 44 mortos. ministro disse que ataque foi motivado por briga entre famílias.,tristeza
1909,"ação desmantela quadrilha suspeita de explorar prostituição de travestis. caso registrado em cascavel (pr) vem sendo investigado há 13 meses. segundo a polícia, vítimas eram obrigadas a pagar por ‘ponto e serviços’.",desgosto
612,"inflação na zona do euro bate recorde de baixa em abril: taxa foi de 0,6% em abril deste ano frente ao mesmo mês do ano passado. na comparação com março, alta foi de 0,4%.",neutro
350,"não é problema meu, diz lula sobre crise do senado: presidente diz que não cabe a ele decidir permanência de sarney na casa. eu não votei para eleger sarney presidente do senado, afirmou em sp.",neutro
1925,terroristas usam e-mails sobre mulheres como fachada para ataque: autoridades britânicas descobriram o plano em troca de mensagens. objetivo de paquistaneses era explodir carro-bomba no período da páscoa.,desgosto
1730,pai mantém bebê refém por oito horas em ms: comerciante teria entrado com criança em banheiro. ele liberou refém e foi detido.,raiva
1884,avião pousa em praia e quase atinge banhista em ilha na alemanha. pista de pouso fica em praia no arquipélago de heligoland. homem conseguiu se abaixar e por pouco não foi atingido por aeronave.,medo
303,"ministério público dá parecer sobre caso do menino sean, dizem advogados: mp recomenda que menino seja devolvido aos estados unidos. pai americano e padrasto brasileiro disputam guarda.",neutro
1858,"motoristas formam filas por gasolina a r$ 1,50 em cinco cidades do rs. dia da liberdade de impostos ocorre em três postos de porto alegre. ação também ocorre em canoas, são leopoldo, caxias do sul e pelotas.",neutro
897,"pai de morto em choque de ultraleves receberá perdão judicial, diz delegado. piloto errou ao tentar manobra, bateu na aeronave do pai e caiu no df. pena dele é mais grave do que da justiça. ele perdeu um filho, explica.",tristeza
847,"hizbollah ameaça retaliar com milhares de mísseis caso israel ataque o líbano. o líder do hezbollah afirmou neste domingo que o movimento xiita poderá lançar ""milhares de mísseis"" contra tel aviv, caso o estado de israel ataque o líbano.",medo
810,"senado irá publicar atos secretos, diz heráclito: atos são de administrações antigas e passarão por sindicância. mercadante disse que são vícios da continuidade administrativa.",neutro
416,senado divulga novos integrantes do conselho de ética: grupo vai analisar representações por quebra de decoro contra sarney. somente a bancada do pt ainda não indicou quem fará parte do conselho.,neutro
574,violência torna lomba grande um bairro com medo. comunidade na área rural de novo hamburgo está apreensiva com o aumento de roubos à mão armada. criminalidade já mudou rotina da região.,medo
1341,"prefeito aumenta salário de servidores em cachoeiro, sul do es. decisão foi publicada no diário oficial, na última terça-feira (11). até dezembro, o aumento na folha é de aproximadamente r$370 mil.",neutro
1609,"quadrilha é presa após roubar veículo em bertioga, sp. crime aconteceu no bairro maitinga na noite desta segunda-feira (19). arma de fogo e um simulacro também foram encontrados com a quadrilha.",desgosto
486,"deputado diz ter 191 assinaturas em pec do terceiro mandato: jackson barreto (pmdb-se) deseja protocolar projeto nesta quinta-feira. para valer para 2010, proposta precisa ser votada até o final de setembro.",neutro
1384,"união europeia detecta 237 novos casos da nova gripe em 24 horas: reino unido é o local mais afetado, com 200 novos contágios. total de pessoas doentes na europa é de 2.096.",medo
754,manifestante e policial morrem em confrontos na turquia. país teve dia de grandes protestos em funreal de adolescente. manifestação foi a pior desde o início dos protestos antigovernamentais.,tristeza
1421,"polícia investiga roubo de mais de 40 animais em fazenda de rio verde, go. grupo criminoso invadiu propriedade e levou o gado de uma só vez. polícia militar realiza operação para tentar identificar e prender quadrilha.",tristeza
1284,"mulher é encontrada em uma mala na zona norte de são paulo. o corpo de uma mulher foi encontrado dentro de uma bolsa de nylon na zona norte da capital, na manhã deste domingo (5).",surpresa
75,americano liga para a polícia após esposa jogar cerveja fora e vai preso. carlos bueno estava bêbado e reclamou que bebida tinha sido descartada. homem acabou preso na flórida após repetir ligação pelo mesmo motivo.,surpresa
70,"ateus declaram ""guerra ao natal"" nos eua. grupos de ateus estão se mobilizando para impedir decoração natalina em locais públicos nos estados unidos, em um movimento batizado por jornais americanos de ""guerra ao natal"".",desgosto
933,"ministro prevê crescimento inferior a 2% neste ano: guido mantega prevê alta do pib no intervalo entre 0% e 2%. qualquer valor nesse interregno é razoável para o país, disse.",tristeza
795,"jacaré é encontrado por populares no bairro de bebedouro, em maceió. o jacaré de cerca de um metro e meio já foi resgatado e enviado ao ibama.",surpresa
699,"senado aprova mp para dar merenda e transporte escolar para ensino médio: mp destina r$ 547,6 milhões para programas do governo. projeto regulamenta também repasses para o pronera.",alegria
993,coreia do norte nega envolvimento com petroleiro carregado na líbia. navio foi carregado com petróleo em porto controlado por rebeldes e fugiu. embarcação teria ligação com empresa egípcia.,neutro
1449,"massa elogia carro e williams vê treino encorajador. brasileiro foi o quarto mais rápido do primeiro treino livre, mas caiu para 12º na segunda sessão",neutro
1486,"mp acha soda cáustica em posto de resfriamento que fraudava leite no rs. segundo investigação, 300 mil litros de leite com formol foram a sp e pr. proprietário de posto de resfriamento do produto foi preso em condor (rs).",raiva
585,pf e força nacional começam operação de retirada de não índios da raposa: prazo para saída de produtores de arroz da área acabou na quinta. desembargador disse que força só será usada caso haja resistência.,desgosto
1270,"após assembleia, funcionários da usp decidem por manutenção de greve: funcionários decidiram que a greve será mantida por tempo indeterminado. a decisão foi tomada após assembleia no prédio de história da usp.",desgosto
67,casos de dengue ultrapassam 42 mil em mato grosso com 22 vítimas fatais. números são deste ano e foram divulgados pela secretaria de saúde. casos de notificações aumentaram quase 500% em relação a 2011.,tristeza
740,"grupo assalta bancos, organiza escudo humano e faz policiais de reféns. a quadrilha utilizou armamento pesado e assaltou agências de duas cidades",medo
96,"movimento é intenso nas agências dos correios do recife após greve. cargas se acumulam nos centros de distribuição. nas agências, clientes tentam resgatar encomendas.",desgosto
1286,"partículas de drogas são detectadas no ar de madri e barcelona: foram encontradas moléculas de pelo menos cinco drogas, entre elas, maconha, heroína e cocaína.",desgosto
377,"rabino pede boicote a lojas que expõem manequins com roupas de banho: manifesto aconteceu na cidade israelense de tiberias. ‘os manequins são fotografias obscenas’, afirmou.",surpresa
1683,"polícia encontra avião e corpo de piloto desaparecido no pará. senai giansante era piloto agrícola há 20 dias em redenção, no pa. corpo dele será levado para o paraná.",tristeza
804,"explosões deixam três mortos e 130 feridos em boston; fbi assume investigação. a explosão de duas bombas nesta segunda-feira (15) provocou três mortes no final da maratona de boston, nos estados unidos",tristeza
1935,avião faz pouso de emergência após bebê parar de respirar. voo que ia da flórida para o arizona fez pouso de emergência no texas. criança foi socorrida a bordo por passageiros.,tristeza
1441,romeu tuma diz que não deixa corregedoria do senado: afastamento da função foi pedido por alguns senadores. ex-diretor acusa tuma de se envolver com fraudes em contratos.,desgosto
57,"rússia diz que defenderá seus compatriotas na ucrânia. enquanto isso, um navio russo descarregou tropas, caminhões e ao menos um veículo blindado para transporte de pessoal em um baía perto de sebastopol, na crimeia, centro da tensão",medo
185,quatro palestinos ficam feridos em bombardeio israelense a túneis em gaza: ataque é resposta ao lançamento do 1º foguete palestino contra israel. cinco túneis que abastecem faixa de gaza teriam sido destruídos.,desgosto
414,"funcionários da gol passam a usar máscaras em aeroportos: medida é usada como forma de prevenção contra a gripe suína. segundo o ministério da saúde, há quatro casos suspeitos no país.",medo
1332,"mulheres acusadas de agredir idoso em bilac, sp, têm pena reduzida. ambas foram condenadas em primeira instância pelo crime de tortura. na época, o filho da vítima espalhou câmeras escondidas pela casa. nas imagens é possível ver claramente as cenas de maltratos e agressões de rosângela coutinho e patrícia santos.",raiva
112,chuva faz teresina suspender aulas na rede pública: governador orienta outros prefeitos a adotarem medida. defesa civil do estado diz que 21 cidades decretaram emergência.,desgosto
1465,"celpa faz mutirão de economia nos bairros da pratinha e condor. geladeiras velhas poderão ser trocadas por novas nesta terça-feira, 20. projeto é direcionado para famílias de baixa renda.",alegria
208,brasileiro é campeão mundial de aviões de papel: leonard ang ganhou na categoria tempo de voo. ele prometeu raspar a cabeça caso vencesse.,alegria
74,"mulher sai de casa por medo de ser morta pelo marido. após 19 anos sendo vítima de violência doméstica, a auxiliar de serviços gerais selma santos brito reis, 36, prestou queixa no complexo policial investigador bandeira, no município de feira de santana (distanet a 108 km de salvador), no final de semana, e resolveu sair de casa com medo de ser morta pelo marido, identificado como hailton de jesus reis.",desgosto
826,"nutricionistas montam barraca em feiras de sp para orientar consumidores: profissionais distribuem calendário com safras de cada alimento. a cada dia, uma feira livre diferente será visitada na cidade.",alegria
1677,"mãe é indiciada por morte de bebê agredido por seu namorado nos eua. jovem de 21 anos pagou fiança de us$ 50 mil para ser liberada. segundo a polícia, ela sabia que namorado agredia a filha.",raiva
360,"síria permitirá mais acesso a ajuda humanitária, diz unicef. governo prometeu melhorias, mas é preciso progredir mais rápido. diretor da unicef se disse animado com conversas com autoridades sírias.",alegria
890,dois morrem e um fica ferido após carro cair uma altura de 10 metros: acidente aconteceu neste sábado em caxias do sul. veículo caiu com as rodas para cima em uma represa vazia.,medo
1771,"distúrbios pós-eleitorais mataram 30 no irã, diz deputado: número oficial de mortos nos confrontos de rua é de 20. oposição foi às ruas contra a reeleição de ahmadinejad.",tristeza
1097,codau retoma obras de nova adutora de abastecimento de água. construção agora passa pela avenida antônio rios. tubulações interligam eta ao centro de reservação do bairro olinda.,neutro
1135,"curitiba registra manhã mais fria do ano: termômetros marcaram 9,6ºc entre 6h e 7h desta terça-feira. segundo inmet, ar seco e poucas nuvens provocaram baixa temperatura.",neutro
906,aeroporto malaio é palco de rituais e homenagens a desaparecidos em voo. feiticeiro local faz cerimônia para ajudar equipes de resgate nas buscas. radares e satélites tentam localizar boeing que sumiu com 229 pessoas.,tristeza
1595,"eua terão vacina contra h1n1 no segundo semestre, diz autoridade: governo está preparando vacinas para gripe antiga e a nova. expectativa é tê-las a tempo de fazer a vacinação conjunta.",alegria
87,cientistas temem que máquinas superem humanos em inteligência: um dos receios é a exploração criminosa da inteligência artificial. grupo debate imposição de limites às pesquisas.,medo
589,cão que passa roupa é destaque em show de talentos: concurso britânico reúne animais de estimação que jogam hockey e dançam.,neutro
385,"itália põe à venda seus palácios para reduzir a dívida pública. as grandes empresas, fundações de arte ou fundos de investimento que queiram desfrutar de uma bela vista para os canais de veneza ou no prestigioso bairro da moda de milão podem considerar aberta a temporada de compras.",neutro
598,igreja católica atua por reserva indígena em roraima: bispo da diocese de roraima incentivou briga pela demarcação. produtores rurais dizem que ele foi responsável pela quebra da harmonia.,tristeza
320,"padre italiano anuncia seu casamento durante a missa. um padre italiano surpreendeu os fiéis durante a missa anunciando seu casamento com sua companheira, que espera um bebê, informou nesta sexta-feira (14) a imprensa italiana.",surpresa
1069,russa de 61 anos revive após passar 3 dias em necrotério. lyudmila steblitskaya acordou pouco antes da realização da autópsia. cozinheira aposentada já voltou à vida em outro episódio.,surpresa
1979,"grupo incendiou arquivo da ceagesp, dizem funcionários. manifestantes contrários à cobrança de estacionamento na companhia de entrepostos e armazéns gerais do estado de são paulo (ceagesp, em são paulo, incendiaram dois prédios que seriam da administração, segundo funcionários.",desgosto
1483,"em nota, senadores anunciam duas novas denúncias contra sarney: arthur virgílio (psdb-am) e cristovam buarque (pdt-df) são os autores. eles apresentarão as denúncias ao conselho nesta quinta-feira (30).",raiva
718,"brasil já saiu da crise financeira, diz paulo bernardo: segundo o ministro do planejamento, governo está otimista. bernardo participou do 7º congresso internacional brasil competitivo.",alegria
1522,chuvas em joão pessoa desfazem serviço de terraplanagem em rua. morador reclamou do problema nas redes sociais. prefeitura diz que uma equipe vai ao local assim que as chuvas reduzirem.,neutro
930,mutirão cirúrgico faz 50 operações de ortopedia e trauma em macapá. procedimentos vão diminuir a fila de espera no hospital de emergências. cirurgias serão realizadas nos três turnos até o dia 22 de março.,alegria
656,"produtor rural colhe batata doce de 20kg em colatina, no es. bom tratamento e alteração genética causaram crescimento, diz incaper. vizinhos e amigos do produtor rural não acreditaram na descoberta.",surpresa
1050,lucros da viacom caem 32% no segundo trimestre: queda dos rendimentos afetou resultado do grupo de comunicação. empresa norte-americana lucrou us$ 277 milhões no período.,neutro
923,"engavetamento no texas mata 2 e fere pelo menos 80. duas pessoas morreram e mais de 80 ficaram feridas nesta quinta-feira quando 140 veículos colidiram numa rodovia do texas em meio a denso nevoeiro, engavetamento que deixou caminhões retorcidos e vários veículos amontoados.",tristeza
459,"china inaugura restaurante com 20 robôs como garçons e cozinheiros. robôs têm a inteligência de uma criança de três ou quatro anos. eles estão preparados para cozinhar, entregar pedidos e levar menus.",alegria
822,"enfermeiro é preso nos eua ao ser flagrado fazendo sexo com cadáver. caso ocorreu em hospital de sherman oaks, na califórnia. alejandro razo foi levado para cadeia com fiança de us$ 20 mil.",surpresa
433,"traficantes de drogas são presos em registro, no vale do ribeira, sp. porções de maconha, cocaína e pedras de crack foram encontradas. jovens foram encontrados no bairro vila nova, nesta sexta-feira (14).",desgosto
359,"polícia obriga moussavi a deixar cerimônia de luto no irã: manifestantes foram presos, segundo testemunhas. homenagem às vítimas de confrontos era feita em cemitério.",desgosto
1174,passageira faz vídeo selfie em fuga de avião acidentado nos eua. pneu furado quebrou trem de pouso e obrigou piloto a abortar decolagem de avião da us airways na filadélfia.,surpresa
85,"filhote de jacaré é capturado por moradores de jaboatão, pe. um exemplar adulto também apareceu no local, mas conseguiu fugir.",surpresa
1501,britânica agride namorado ao flagrá-lo no aeroporto com amante. incidente ocorreu no aeroporto de birmingham. mulher pegou 12 meses de liberdade condicional.,surpresa
164,"pm prende 14 pessoas no oeste e sudoeste. ação contra diversos crimes aconteceu simultaneamente nos municípios de cascavel, toledo e francisco beltrão e foi coordenada pelo 5º comando regional da polícia militar",desgosto
690,"pandemia da nova gripe está às portas, mas oms hesita em fazer declaração: temor da organização da onu é estimular o pânico generalizado. surto pandêmico refere-se à transmissão, e não à gravidade da doença.",medo
1252,"vendas globais da volkswagen sobem em maio pela 1ª vez no ano: alta foi de 1,5% em maio na comparação com o mesmo mês de 2008. crescimento foi puxado por performance forte na alemanha e na china.",alegria
